,embedding,name,split,preprocessing,classifier,accuracy,prep_time,clf_time
45,avg_glove,Sherlock Holmes,3,"PCA(n_components=50, random_state=42)",CatBoostClassifier,0.4423,0.1546,7.784
46,avg_glove,Sherlock Holmes,3,"PCA(n_components=50, random_state=42)",LGBMClassifier,0.4038,0.1546,0.2862
47,avg_glove,Sherlock Holmes,3,"PCA(n_components=50, random_state=42)",XGBClassifier,0.375,0.1546,0.4115
48,avg_glove,Sherlock Holmes,4,None,KNeighborsClassifier,0.3462,0.0007,0.0439
49,avg_glove,Sherlock Holmes,4,None,LinearSVC,0.5192,0.0007,0.2521
50,avg_glove,Sherlock Holmes,4,None,MLPClassifier,0.5385,0.0007,4.3996
51,avg_glove,Sherlock Holmes,4,None,CatBoostClassifier,0.4231,0.0007,54.1798
52,avg_glove,Sherlock Holmes,4,None,LGBMClassifier,0.4423,0.0007,1.1143
53,avg_glove,Sherlock Holmes,4,None,XGBClassifier,0.5096,0.0007,1.2761
54,avg_glove,Sherlock Holmes,4,"PCA(n_components=50, random_state=42)",KNeighborsClassifier,0.3462,0.1507,0.0279
55,avg_glove,Sherlock Holmes,4,"PCA(n_components=50, random_state=42)",LinearSVC,0.4423,0.1507,0.022
56,avg_glove,Sherlock Holmes,4,"PCA(n_components=50, random_state=42)",MLPClassifier,0.4712,0.1507,1.4803
57,avg_glove,Sherlock Holmes,4,"PCA(n_components=50, random_state=42)",CatBoostClassifier,0.4135,0.1507,7.9973
58,avg_glove,Sherlock Holmes,4,"PCA(n_components=50, random_state=42)",LGBMClassifier,0.4327,0.1507,0.2864
59,avg_glove,Sherlock Holmes,4,"PCA(n_components=50, random_state=42)",XGBClassifier,0.4327,0.1507,0.3995
